,qzGroup,Key_word,E,I,T,F,MBTI_result
1150,13643,"['이성적', '비평적', '능동적', '열성적', '추상적', '경험적', '논리적', '체계적']",2,0,3,0,ET
1151,13643,"['이성적', '비평적', '능동적', '열성적', '추상적', '경험적', '논리적', '체계적']",2,0,3,0,ET
1152,13648,"['허용적', '개방성', '구체적', '현실적', '정서적', '계획적', '행동안정성', '보유적']",0,1,0,2,IF
1153,13648,"['허용적', '개방성', '구체적', '현실적', '정서적', '계획적', '행동안정성', '보유적']",0,1,0,2,IF
1154,13648,"['허용적', '개방성', '구체적', '현실적', '정서적', '계획적', '행동안정성', '보유적']",0,1,0,2,IF
1155,13651,"['행동안정성', '허용적', '정적', '감성적', '현실적', '표현적', '구체적', '경험적']",1,1,0,2,err
1156,13651,"['행동안정성', '허용적', '정적', '감성적', '현실적', '표현적', '구체적', '경험적']",1,1,0,2,err
1157,13651,"['행동안정성', '허용적', '정적', '감성적', '현실적', '표현적', '구체적', '경험적']",1,1,0,2,err
1158,13653,"['비평적', '현실적', '이성적', '표현적', '열성적', '경험적', '정서적', '유연성']",2,0,2,1,ET
1159,13653,"['비평적', '현실적', '이성적', '표현적', '열성적', '경험적', '정서적', '유연성']",2,0,2,1,ET
1160,13653,"['비평적', '현실적', '이성적', '표현적', '열성적', '경험적', '정서적', '유연성']",2,0,2,1,ET
1161,13654,"['개방성', '능동적', '유연성', '정서적', '허용적', '추상적', '창의적', '이상적']",1,0,0,2,EF
1162,13654,"['개방성', '능동적', '유연성', '정서적', '허용적', '추상적', '창의적', '이상적']",1,0,0,2,EF
1163,13654,"['개방성', '능동적', '유연성', '정서적', '허용적', '추상적', '창의적', '이상적']",1,0,0,2,EF
1164,13655,"['현실적', '비평적', '체계적', '논리적', '행동안정성', '정적', '보유적', '감성적']",0,2,2,1,IT
1165,13655,"['현실적', '비평적', '체계적', '논리적', '행동안정성', '정적', '보유적', '감성적']",0,2,2,1,IT
1166,13655,"['현실적', '비평적', '체계적', '논리적', '행동안정성', '정적', '보유적', '감성적']",0,2,2,1,IT
1167,13659,"['이상적', '정서적', '열성적', '행동안정성', '현실적', '체계적', '감성적', '허용적']",1,0,0,3,EF
1168,13659,"['이상적', '정서적', '열성적', '행동안정성', '현실적', '체계적', '감성적', '허용적']",1,0,0,3,EF
1169,13659,"['이상적', '정서적', '열성적', '행동안정성', '현실적', '체계적', '감성적', '허용적']",1,0,0,3,EF
1170,13673,"['열성적', '경험적', '계획적', '구체적', '목표지향성', '능동적', '표현적', '현실적']",3,0,0,0,err
1171,13673,"['열성적', '경험적', '계획적', '구체적', '목표지향성', '능동적', '표현적', '현실적']",3,0,0,0,err
1172,13673,"['열성적', '경험적', '계획적', '구체적', '목표지향성', '능동적', '표현적', '현실적']",3,0,0,0,err
1173,13674,"['현실적', '경험적', '논리적', '비평적', '유연성', '행동안정성', '추상적', '이성적']",0,0,3,0,err
1174,13674,"['현실적', '경험적', '논리적', '비평적', '유연성', '행동안정성', '추상적', '이성적']",0,0,3,0,err
1175,13674,"['현실적', '경험적', '논리적', '비평적', '유연성', '행동안정성', '추상적', '이성적']",0,0,3,0,err
1176,13677,"['비평적', '정적', '추상적', '이성적', '유연성', '행동안정성', '창의적', '논리적']",0,1,3,0,IT
1177,13677,"['비평적', '정적', '추상적', '이성적', '유연성', '행동안정성', '창의적', '논리적']",0,1,3,0,IT
1178,13677,"['비평적', '정적', '추상적', '이성적', '유연성', '행동안정성', '창의적', '논리적']",0,1,3,0,IT
1179,13678,"['표현적', '열성적', '현실적', '체계적', '능동적', '개방성', '계획적', '구체적']",3,0,0,0,err
1180,13678,"['표현적', '열성적', '현실적', '체계적', '능동적', '개방성', '계획적', '구체적']",3,0,0,0,err
1181,13678,"['표현적', '열성적', '현실적', '체계적', '능동적', '개방성', '계획적', '구체적']",3,0,0,0,err
1182,13679,"['비평적', '정적', '추상적', '유연성', '행동안정성', '창의적', '논리적', '이성적']",0,1,3,0,IT
1183,13679,"['비평적', '정적', '추상적', '유연성', '행동안정성', '창의적', '논리적', '이성적']",0,1,3,0,IT
1184,13679,"['비평적', '정적', '추상적', '유연성', '행동안정성', '창의적', '논리적', '이성적']",0,1,3,0,IT
1185,13682,"['계획적', '능동적', '논리적', '체계적', '목표지향성', '이성적', '구체적', '현실적']",1,0,2,0,ET
1186,13682,"['계획적', '능동적', '논리적', '체계적', '목표지향성', '이성적', '구체적', '현실적']",1,0,2,0,ET
1187,13682,"['계획적', '능동적', '논리적', '체계적', '목표지향성', '이성적', '구체적', '현실적']",1,0,2,0,ET
1188,13686,"['감성적', '행동안정성', '표현적', '현실적', '정적', '유연성', '목표지향성', '경험적']",1,1,0,1,err
1189,13686,"['감성적', '행동안정성', '표현적', '현실적', '정적', '유연성', '목표지향성', '경험적']",1,1,0,1,err
1190,13686,"['감성적', '행동안정성', '표현적', '현실적', '정적', '유연성', '목표지향성', '경험적']",1,1,0,1,err
1191,13687,"['비평적', '정적', '논리적', '이성적', '유연성', '행동안정성', '창의적', '자발성']",0,1,3,0,IT
1192,13687,"['비평적', '정적', '논리적', '이성적', '유연성', '행동안정성', '창의적', '자발성']",0,1,3,0,IT
1193,13687,"['비평적', '정적', '논리적', '이성적', '유연성', '행동안정성', '창의적', '자발성']",0,1,3,0,IT
1194,13698,"['보유적', '열성적', '유연성', '개방성', '현실적', '허용적', '구체적', '이상적']",1,1,0,1,err
1195,13698,"['보유적', '열성적', '유연성', '개방성', '현실적', '허용적', '구체적', '이상적']",1,1,0,1,err
1196,13698,"['보유적', '열성적', '유연성', '개방성', '현실적', '허용적', '구체적', '이상적']",1,1,0,1,err
1197,13699,"['행동안정성', '정적', '감성적', '보유적', '비평적', '추상적', '이상적', '정서적']",0,2,1,2,IF
1198,13699,"['행동안정성', '정적', '감성적', '보유적', '비평적', '추상적', '이상적', '정서적']",0,2,1,2,IF
1199,13699,"['행동안정성', '정적', '감성적', '보유적', '비평적', '추상적', '이상적', '정서적']",0,2,1,2,IF
1200,13700,"['체계적', '비평적', '정적', '현실적', '경험적', '감성적', '구체적', '목표지향성']",0,1,1,1,err
1201,13700,"['체계적', '비평적', '정적', '현실적', '경험적', '감성적', '구체적', '목표지향성']",0,1,1,1,err
1202,13700,"['체계적', '비평적', '정적', '현실적', '경험적', '감성적', '구체적', '목표지향성']",0,1,1,1,err
1203,13701,"['이상적', '표현적', '능동적', '이성적', '현실적', '논리적', '허용적', '체계적']",2,0,2,1,ET
1204,13701,"['이상적', '표현적', '능동적', '이성적', '현실적', '논리적', '허용적', '체계적']",2,0,2,1,ET
1205,13701,"['이상적', '표현적', '능동적', '이성적', '현실적', '논리적', '허용적', '체계적']",2,0,2,1,ET
1206,13702,"['표현적', '허용적', '개방성', '현실적', '감성적', '유연성', '자발성', '열성적']",2,0,0,2,EF
1207,13702,"['표현적', '허용적', '개방성', '현실적', '감성적', '유연성', '자발성', '열성적']",2,0,0,2,EF
1208,13702,"['표현적', '허용적', '개방성', '현실적', '감성적', '유연성', '자발성', '열성적']",2,0,0,2,EF
1209,13703,"['능동적', '논리적', '체계적', '표현적', '비평적', '목표지향성', '열성적', '경험적']",3,0,2,0,ET
1210,13703,"['능동적', '논리적', '체계적', '표현적', '비평적', '목표지향성', '열성적', '경험적']",3,0,2,0,ET
1211,13703,"['능동적', '논리적', '체계적', '표현적', '비평적', '목표지향성', '열성적', '경험적']",3,0,2,0,ET
1212,13704,"['경험적', '현실적', '비평적', '추상적', '논리적', '목표지향성', '자발성', '행동안정성']",0,0,2,0,err
1213,13704,"['경험적', '현실적', '비평적', '추상적', '논리적', '목표지향성', '자발성', '행동안정성']",0,0,2,0,err
1214,13704,"['경험적', '현실적', '비평적', '추상적', '논리적', '목표지향성', '자발성', '행동안정성']",0,0,2,0,err
1215,13705,"['허용적', '정서적', '감성적', '자발성', '개방성', '현실적', '경험적', '유연성']",0,0,0,3,err
1216,13705,"['허용적', '정서적', '감성적', '자발성', '개방성', '현실적', '경험적', '유연성']",0,0,0,3,err
1217,13705,"['허용적', '정서적', '감성적', '자발성', '개방성', '현실적', '경험적', '유연성']",0,0,0,3,err
1218,13706,"['현실적', '계획적', '정서적', '허용적', '목표지향성', '능동적', '구체적', '이성적']",1,0,1,2,EF
1219,13706,"['현실적', '계획적', '정서적', '허용적', '목표지향성', '능동적', '구체적', '이성적']",1,0,1,2,EF
1220,13706,"['현실적', '계획적', '정서적', '허용적', '목표지향성', '능동적', '구체적', '이성적']",1,0,1,2,EF
1221,13707,"['구체적', '목표지향성', '계획적', '현실적', '정적', '허용적', '체계적', '감성적']",0,1,0,2,IF
1222,13707,"['구체적', '목표지향성', '계획적', '현실적', '정적', '허용적', '체계적', '감성적']",0,1,0,2,IF
1223,13707,"['구체적', '목표지향성', '계획적', '현실적', '정적', '허용적', '체계적', '감성적']",0,1,0,2,IF
1224,13708,"['능동적', '논리적', '열성적', '체계적', '이성적', '비평적', '목표지향성', '계획적']",2,0,3,0,ET
1225,13708,"['능동적', '논리적', '열성적', '체계적', '이성적', '비평적', '목표지향성', '계획적']",2,0,3,0,ET
1226,13708,"['능동적', '논리적', '열성적', '체계적', '이성적', '비평적', '목표지향성', '계획적']",2,0,3,0,ET
1227,13713,"['표현적', '열성적', '능동적', '목표지향성', '현실적', '정서적', '허용적', '계획적']",3,0,0,2,EF
1228,13713,"['표현적', '열성적', '능동적', '목표지향성', '현실적', '정서적', '허용적', '계획적']",3,0,0,2,EF
1229,13713,"['표현적', '열성적', '능동적', '목표지향성', '현실적', '정서적', '허용적', '계획적']",3,0,0,2,EF
1230,13714,"['추상적', '정적', '현실적', '비평적', '이상적', '감성적', '논리적', '체계적']",0,1,2,1,IT
1231,13714,"['추상적', '정적', '현실적', '비평적', '이상적', '감성적', '논리적', '체계적']",0,1,2,1,IT
1232,13714,"['추상적', '정적', '현실적', '비평적', '이상적', '감성적', '논리적', '체계적']",0,1,2,1,IT
1233,13715,"['정적', '보유적', '허용적', '능동적', '현실적', '정서적', '계획적', '구체적']",1,2,0,2,IF
1234,13715,"['정적', '보유적', '허용적', '능동적', '현실적', '정서적', '계획적', '구체적']",1,2,0,2,IF
1235,13715,"['정적', '보유적', '허용적', '능동적', '현실적', '정서적', '계획적', '구체적']",1,2,0,2,IF
1236,13719,"['구체적', '목표지향성', '현실적', '계획적', '이성적', '체계적', '논리적', '행동안정성']",0,0,2,0,err
1237,13719,"['구체적', '목표지향성', '현실적', '계획적', '이성적', '체계적', '논리적', '행동안정성']",0,0,2,0,err
1238,13719,"['구체적', '목표지향성', '현실적', '계획적', '이성적', '체계적', '논리적', '행동안정성']",0,0,2,0,err
1239,13720,"['체계적', '경험적', '목표지향성', '열성적', '능동적', '표현적', '구체적', '논리적']",3,0,1,0,ET
1240,13720,"['체계적', '경험적', '목표지향성', '열성적', '능동적', '표현적', '구체적', '논리적']",3,0,1,0,ET
1241,13720,"['체계적', '경험적', '목표지향성', '열성적', '능동적', '표현적', '구체적', '논리적']",3,0,1,0,ET
1242,13721,"['논리적', '구체적', '현실적', '목표지향성', '체계적', '비평적', '능동적', '표현적']",2,0,2,0,ET
1243,13721,"['논리적', '구체적', '현실적', '목표지향성', '체계적', '비평적', '능동적', '표현적']",2,0,2,0,ET
1244,13721,"['논리적', '구체적', '현실적', '목표지향성', '체계적', '비평적', '능동적', '표현적']",2,0,2,0,ET
1245,13722,"['이성적', '현실적', '논리적', '구체적', '비평적', '목표지향성', '체계적', '능동적']",1,0,3,0,ET
1246,13722,"['이성적', '현실적', '논리적', '구체적', '비평적', '목표지향성', '체계적', '능동적']",1,0,3,0,ET
1247,13722,"['이성적', '현실적', '논리적', '구체적', '비평적', '목표지향성', '체계적', '능동적']",1,0,3,0,ET
1248,13725,"['열성적', '감성적', '창의적', '경험적', '계획적', '행동안정성', '추상적', '비평적']",1,0,1,1,err
1249,13725,"['열성적', '감성적', '창의적', '경험적', '계획적', '행동안정성', '추상적', '비평적']",1,0,1,1,err
1250,13725,"['열성적', '감성적', '창의적', '경험적', '계획적', '행동안정성', '추상적', '비평적']",1,0,1,1,err
1251,13726,"['능동적', '이상적', '논리적', '자발성', '현실적', '목표지향성', '허용적']",1,0,1,1,err
1252,13726,"['능동적', '이상적', '논리적', '자발성', '현실적', '목표지향성', '허용적']",1,0,1,1,err
